Charging Station Location,charging_date,charging_hour,Charger Type,sessions,unique_users,total_energy_kwh,avg_soc_start,avg_soc_end,avg_distance_since_last_charge_km,peak_hour_flag
San Francisco,2024-01-31,5,Level 1,1,1,62.63400990213397,69.88302901476676,89.70899824393155,38.61495714773572,0
San Francisco,2024-01-31,15,Level 2,1,1,56.55292752021,29.26035318542457,88.25311988557496,12.024294092276849,0
San Francisco,2024-01-31,16,Level 1,1,1,16.827771594461893,30.615241986716526,82.46098167708193,199.3017716628444,0
San Francisco,2024-01-31,17,DC Fast Charger,1,1,76.46827351726323,72.54621701191297,51.915828302066544,270.49493595761044,1
San Francisco,2024-02-01,2,DC Fast Charger,1,1,6.695332951941997,82.33123778658205,7.604224497783735,104.71767727592032,0
San Francisco,2024-02-01,3,Level 2,1,1,69.4391779041177,22.712598558458748,50.79879144216912,266.8298766338761,0
San Francisco,2024-02-01,8,Level 2,1,1,47.19807479360746,65.47847010859027,84.22698702525429,86.60938167662027,1
San Francisco,2024-02-01,11,Level 1,1,1,73.5059703623024,60.77484914937618,63.56658132543215,246.28751484972423,0
San Francisco,2024-02-01,15,Level 2,1,1,36.226212409732376,80.58328311610703,91.07842504868992,34.03765663214346,0
San Francisco,2024-02-01,19,DC Fast Charger,1,1,73.80921664182601,53.17181764242919,92.16041891997818,126.39596261084692,1
San Francisco,2024-02-02,3,Level 1,1,1,11.579770802296697,26.10515607453083,71.39910279009044,157.6119289766852,0
San Francisco,2024-02-02,15,DC Fast Charger,1,1,52.183521493408925,12.05856983860598,75.35885803842882,259.568845553276,0
San Francisco,2024-02-02,22,Level 2,1,1,62.61550758556181,84.03426141510538,92.43627852480974,209.62662184057555,0
San Francisco,2024-02-03,0,Level 2,1,1,31.18702899243124,69.85875931465557,23.54849230392773,18.845805451601464,0
San Francisco,2024-02-03,8,Level 1,1,1,40.76283311435537,57.81468020270049,87.2706866811988,196.5140061601193,1
San Francisco,2024-02-03,11,Level 1,1,1,12.814363147239058,66.46134154461114,68.41309481751257,251.17135317316607,0
San Francisco,2024-02-03,14,Level 1,1,1,10.9113557932088,85.04682076129231,65.3913894629667,256.5969178469621,0
San Francisco,2024-02-03,15,Level 1,1,1,7.8588683891368705,81.86550346623888,96.13231206914588,284.6536204721152,0
San Francisco,2024-02-03,16,Level 2,1,1,70.17135459506048,11.95265428740866,52.68266543699139,155.72507105533435,0
San Francisco,2024-02-03,19,Level 2,1,1,37.189293647002586,49.06955895638808,85.10116940945218,269.1480889624259,1
San Francisco,2024-02-03,21,Level 2,1,1,9.086246707562893,50.005700053904,64.8118366437775,278.4282293628509,1
San Francisco,2024-02-04,2,Level 1,1,1,71.16250433532748,48.963543957597054,92.57237250489908,287.06397976246177,0
San Francisco,2024-02-04,10,Level 2,1,1,72.79850067918807,85.32324000436734,90.16605635118688,172.5314754441898,1
San Francisco,2024-02-04,12,DC Fast Charger,1,1,41.24835865229704,18.35214738423309,50.601029508862496,154.34561667139718,0
San Francisco,2024-02-04,13,Level 1,1,1,35.024111186545994,15.989490353813975,91.81341991459188,120.73231381977114,0
San Francisco,2024-02-04,16,DC Fast Charger,1,1,62.63359253447133,14.33606470736266,94.93985971345596,288.5503554397001,0
San Francisco,2024-02-04,18,DC Fast Charger,1,1,42.222770261485735,79.82181804427366,51.08444284381447,258.22098538444334,1
San Francisco,2024-02-04,23,Level 2,1,1,20.026313858630445,20.45340920756221,35.9740790187295,190.8004696386405,0
San Francisco,2024-02-05,1,Level 1,1,1,47.99575165649026,54.78679099648707,78.98374139159887,292.6977231822368,0
San Francisco,2024-02-05,2,Level 1,1,1,60.70480470905676,51.67016366064856,69.68809606416363,156.638374982024,0
San Francisco,2024-02-05,5,Level 1,1,1,44.87557340248862,62.89081175346798,65.64834863502412,245.3553226416581,0
San Francisco,2024-02-05,8,DC Fast Charger,1,1,73.07614589143651,36.794524236770215,95.09040687211868,228.31938627264512,1
San Francisco,2024-02-05,12,DC Fast Charger,1,1,42.69140537961698,13.243284361819514,59.16642608924414,280.3204931105929,0
San Francisco,2024-02-05,13,DC Fast Charger,1,1,76.44990710737748,18.761399355388733,62.33419326937786,42.6202888880497,0
San Francisco,2024-02-06,1,Level 1,1,1,42.69140537961698,56.45990210455845,119.98230891128314,110.21958993639556,0
San Francisco,2024-02-06,2,Level 2,1,1,74.93688348332599,58.89235921810404,55.65778913768597,21.99550223759907,0
San Francisco,2024-02-06,8,DC Fast Charger,1,1,48.75767260331637,18.65763388539243,51.64785974327156,182.12407671444493,1
San Francisco,2024-02-06,11,DC Fast Charger,1,1,56.52037667500273,31.16795633197735,68.26436301399724,114.189579473058,0
San Francisco,2024-02-06,13,DC Fast Charger,1,1,28.780491407276823,27.239475603277555,94.99744371190305,162.46593548437778,0
San Francisco,2024-02-07,1,DC Fast Charger,1,1,51.737131530843484,42.492679191266,93.29904644891742,252.9367589683933,0
San Francisco,2024-02-07,2,Level 2,1,1,41.88651470928026,59.31521139741232,94.75305519244928,88.91725661150893,0
San Francisco,2024-02-07,6,DC Fast Charger,1,1,73.60654260034698,65.81804152135467,65.5549593407624,152.25986699080715,0
San Francisco,2024-02-07,12,Level 1,1,1,42.69140537961698,60.8980693945304,80.18544351402166,191.6875752919088,0
San Francisco,2024-02-07,17,DC Fast Charger,1,1,31.102261453118967,55.59176313362416,99.5051397056067,10.93101298458777,1
San Francisco,2024-02-07,19,Level 2,1,1,27.694411449808683,27.04373974177269,65.83029628276724,32.83172854820101,1
San Francisco,2024-02-08,0,Level 2,1,1,6.818019426679227,21.38977950280133,50.8557292936082,244.39085485363128,0
San Francisco,2024-02-08,8,Level 1,1,1,9.889982502961283,14.647732319215194,62.33236181674138,20.01943657169005,1
San Francisco,2024-02-09,5,Level 2,1,1,68.8333119385666,19.288553588390727,58.56785095073142,137.23497188517604,0
San Francisco,2024-02-09,10,Level 2,1,1,17.47337751568118,64.00404985170908,93.61414444510086,167.68945879128847,1
San Francisco,2024-02-09,12,Level 2,1,1,70.09733350116187,55.56943740686081,60.11586883096487,165.1411875837907,0
San Francisco,2024-02-09,13,Level 1,1,1,55.40858450740993,16.38207402475386,86.67837613254692,125.62406000098647,0
San Francisco,2024-02-09,17,Level 1,1,1,6.269100759870733,12.439951171830508,64.03943994628295,195.20100122016925,1
San Francisco,2024-02-09,20,Level 1,1,1,12.442167206200743,35.46639266915101,85.90345513485525,168.21674482779994,1
San Francisco,2024-02-10,5,DC Fast Charger,1,1,8.259211353059325,65.25148905116008,98.51217259520983,152.25986699080715,0
San Francisco,2024-02-10,6,Level 2,1,1,65.03081468702587,61.33155976729762,66.03455228463187,185.22048698016,0
San Francisco,2024-02-10,9,Level 1,1,1,76.66382798129307,35.73213906423297,84.32791319860702,284.28529630185744,1
San Francisco,2024-02-10,10,DC Fast Charger,1,1,54.31762293384593,11.573007198070542,82.60183016968261,119.0242607820041,1
San Francisco,2024-02-10,13,Level 2,1,1,60.38629791395793,64.07772203130133,83.38433428849228,225.1572217966942,0
San Francisco,2024-02-10,16,Level 1,1,1,53.39896875032125,33.82915897800707,95.04055604726486,145.84906823716315,0
San Francisco,2024-02-10,17,Level 1,1,1,73.45257577678328,17.428986745060058,87.44489783039378,183.9880528860176,1
San Francisco,2024-02-10,21,DC Fast Charger,1,1,63.991170227375775,38.32835573102604,77.07377878168418,191.76655201724884,1
San Francisco,2024-02-11,0,Level 1,1,1,8.823831028083502,48.18912195073626,50.21731519038062,78.59818077189941,0
San Francisco,2024-02-11,1,Level 1,1,1,73.78086491491091,87.3185327229395,50.13370089419836,16.726747849968987,0
San Francisco,2024-02-11,4,Level 1,1,1,78.13016919490377,57.11198523848862,66.24176289035326,115.00281456100863,0
San Francisco,2024-02-11,18,Level 2,1,1,28.215649389656605,18.51710428701412,86.57990242690329,293.58197659030856,1
San Francisco,2024-02-11,19,Level 1,1,1,42.2855347814151,89.03952891250614,98.83105506756796,52.38329858962317,1
San Francisco,2024-02-11,21,Level 2,1,1,34.99715934379533,68.91614283358405,67.94804573171436,283.04991635004365,1
San Francisco,2024-02-12,6,Level 1,1,1,26.967931002629683,71.87974605129378,94.0055082486268,114.81643298894608,0
San Francisco,2024-02-12,12,Level 2,1,1,30.773548133404887,2.481152833456981,83.48486936458664,234.74660372234828,0
San Francisco,2024-02-12,15,DC Fast Charger,1,1,26.30453465597864,52.29889078362029,71.43642102852772,97.81842384060884,0
San Francisco,2024-02-12,16,DC Fast Charger,1,1,26.730320039666697,83.74328834590922,88.14544588814516,131.3975209739695,0
San Francisco,2024-02-12,17,Level 1,1,1,48.61478557078329,82.44163028037494,23.03568088220334,50.1344443370103,1
San Francisco,2024-02-12,20,Level 2,1,1,18.433946311771635,53.517570863816445,95.64661186487156,104.375789483857,1
San Francisco,2024-02-13,15,Level 1,1,1,14.49216023800693,42.78718946396368,51.76174546563856,97.05879325252906,0
San Francisco,2024-02-14,1,Level 2,1,1,53.71328701264429,49.92314428758909,56.18148263027092,36.42403856619721,0
San Francisco,2024-02-14,2,Level 2,1,1,66.40550756937826,15.557362352976847,78.8499962834668,61.611894029864615,0
San Francisco,2024-02-14,9,Level 1,1,1,69.21096127147155,27.76605599551436,55.46322428105755,66.20030823829111,1
San Francisco,2024-02-14,17,DC Fast Charger,1,1,30.165570663990163,77.60389702939446,58.55293988014034,185.5529649294405,1
San Francisco,2024-02-14,20,DC Fast Charger,1,1,74.78581939727512,37.3671232960542,98.55545614910588,245.5974514649052,1
San Francisco,2024-02-15,0,Level 2,1,1,27.752745917900945,24.84363200623624,87.93733107562853,265.6948968905379,0
San Francisco,2024-02-15,4,DC Fast Charger,1,1,42.69140537961698,18.336316188756303,86.04444439810973,30.64930652438317,0
San Francisco,2024-02-15,6,DC Fast Charger,1,1,44.64048952672159,32.30261966985044,69.57745988079051,294.7568520589679,0
San Francisco,2024-02-16,0,Level 1,1,1,13.650698039870646,44.388578321399386,86.6084085437094,152.25986699080715,0
San Francisco,2024-02-16,7,Level 2,1,1,29.6808062667524,79.22097833054445,54.367268756829496,265.97930278490657,1
San Francisco,2024-02-16,14,Level 1,1,1,8.335789160236999,15.625327417420324,42.50515975702499,206.27023390668631,0
San Francisco,2024-02-16,18,DC Fast Charger,1,1,42.69140537961698,25.61224484541767,76.51291374137583,249.1285256599297,1
San Francisco,2024-02-16,20,DC Fast Charger,1,1,75.09027362309024,61.92829078916798,50.51275746890818,150.26009954855095,1
San Francisco,2024-02-16,21,Level 1,1,1,23.915003796268465,38.27073245617419,84.48086578922354,295.9721051267668,1
San Francisco,2024-02-16,22,Level 1,1,1,13.819971244902632,86.60875865026834,99.09312749368182,119.34464298476549,0
San Francisco,2024-02-17,4,Level 2,1,1,55.199838402705424,28.68722066034912,81.11188792121526,152.25986699080715,0
San Francisco,2024-02-17,9,Level 2,1,1,53.35952018455622,29.87716837622752,95.5354366537743,152.25986699080715,1
San Francisco,2024-02-17,14,Level 2,1,1,76.16478844210974,24.92849741296244,79.5576146482545,82.99980869537478,0
San Francisco,2024-02-17,19,Level 2,1,1,77.69304556526747,11.30120592939546,80.99869116405574,15.215136571844347,1
San Francisco,2024-02-18,12,Level 2,1,1,37.688027665454456,17.969742475972758,67.45668714691847,172.10193826820836,0
San Francisco,2024-02-18,14,Level 2,1,1,53.36289470151473,33.26665160527895,92.03645412293866,42.13941422454072,0
San Francisco,2024-02-18,22,DC Fast Charger,1,1,37.52045250571513,23.173993641361665,79.15155531676531,27.716882849778493,0
San Francisco,2024-02-19,4,Level 1,1,1,21.35157383578864,49.32313954121575,56.183631872742914,29.25939733503646,0
San Francisco,2024-02-19,9,Level 1,1,1,76.18778788307228,10.285314614367564,76.73373540916441,69.18658683479167,1
San Francisco,2024-02-19,11,Level 2,1,1,24.54169744898367,18.634468421016173,76.45593405264898,81.73856181446357,0
San Francisco,2024-02-19,13,Level 2,1,1,17.199039032159078,24.073834346422565,76.8111578328771,160.29392451031427,0
San Francisco,2024-02-19,17,Level 1,1,1,59.126629342112274,47.37859058478252,51.070619780241294,238.7363609885128,1
San Francisco,2024-02-19,19,Level 1,1,1,5.20011260069647,18.983577712791817,89.64463555022162,179.29269019534732,1
San Francisco,2024-02-20,3,DC Fast Charger,1,1,71.8059193887291,49.89930236506439,60.39169483747191,55.97477442025748,0
San Francisco,2024-02-20,4,Level 1,1,1,45.98918433743132,63.54347399574311,60.39019372509928,113.45511882331388,0
San Francisco,2024-02-20,11,DC Fast Charger,1,1,97.6677653925048,31.7169107119339,63.995768026827264,249.0723706064663,0
San Francisco,2024-02-20,13,Level 1,1,1,41.01292040629061,56.93067672987071,79.67504954632604,223.72002576711333,0
San Francisco,2024-02-20,18,DC Fast Charger,1,1,28.337522357857683,25.450179505817587,95.74806410053785,85.88564156991364,1
San Francisco,2024-02-20,19,Level 1,1,1,17.628897372729085,88.54355771236987,54.64351418640867,179.74890892986397,1
San Francisco,2024-02-20,20,Level 2,1,1,45.45111536306598,59.3130256074532,59.87147873828874,39.89135462894271,1
San Francisco,2024-02-21,0,DC Fast Charger,1,1,8.641282040664738,13.24841775679932,85.29183868833562,132.61341582089574,0
San Francisco,2024-02-21,1,Level 1,1,1,11.139612943722046,75.4379475116574,98.8551570193846,246.7058199314493,0
San Francisco,2024-02-21,9,Level 2,1,1,60.624560710723856,71.5767881781005,66.87086121499186,286.4220888698516,1
San Francisco,2024-02-21,10,Level 2,1,1,42.69140537961698,74.47523223914841,75.87076299811594,58.28229304091584,1
San Francisco,2024-02-21,13,Level 2,1,1,77.69879024520026,52.49864487916761,66.17919066180764,196.2895364387553,0
San Francisco,2024-02-21,14,Level 2,1,1,94.36532940921012,43.87900893699008,62.259321460776434,205.84036161786625,0
San Francisco,2024-02-21,17,DC Fast Charger,1,1,66.17819525015547,40.62173244352232,54.00886612216782,108.1405504175817,1
San Francisco,2024-02-22,11,Level 1,1,1,20.79043601283822,49.96693224975138,63.11113229359482,259.92418832966825,0
San Francisco,2024-02-22,14,Level 1,1,1,19.958025275991496,15.82012202213054,53.37481226496149,51.421823945873975,0
San Francisco,2024-02-22,20,Level 1,1,1,27.63793401856366,38.42252020734118,73.05861868368035,206.4395411946484,1
San Francisco,2024-02-23,2,Level 1,1,1,8.936913796477242,27.047854491878383,93.46087660830996,79.48903371334954,0
San Francisco,2024-02-23,7,Level 2,1,1,67.07828216010658,23.032215463439087,95.02831176592272,195.7197040879724,1
San Francisco,2024-02-23,10,Level 2,1,1,30.751503981203896,49.52688345849289,68.65310734292194,129.54556576013024,1
San Francisco,2024-02-23,20,Level 2,1,1,23.437875326038824,81.15938765712707,93.27582317310836,22.62409491852518,1
San Francisco,2024-02-24,1,Level 1,1,1,21.918495812082128,69.62802306500127,62.80313877131577,198.5935943601873,0
San Francisco,2024-02-24,5,DC Fast Charger,1,1,7.917185918511961,69.70887266107756,55.14488670080937,18.782415923887463,0
San Francisco,2024-02-24,6,Level 2,1,1,26.17745506640429,35.299875345221935,82.01710764520368,76.33936600162212,0
San Francisco,2024-02-24,8,Level 2,1,1,60.25144069020241,38.87852232270873,51.84562277109663,173.29299362219268,1
San Francisco,2024-02-24,10,Level 1,1,1,54.82511333467084,71.30783710648447,96.7978122602596,69.72862342074428,1
San Francisco,2024-02-24,22,Level 2,1,1,13.75625150299386,76.187997075293,65.9265734314916,291.494075596974,0
