station_key,Charging Station ID,Charging Station Location,Vehicle Model,Charger Type,User Type,weather_condition,traffic_level,charging_hour,charging_month,is_weekend,is_peak_hour,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Battery Capacity (kWh),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),temperature_c,humidity_percent,precipitation_mm,wind_speed_kph,traffic_score,road_congestion_index,nearby_events_count,station_occupancy_percent,estimated_waiting_time_minutes,overload_risk
Station_124_Chicago,Station_124,Chicago,Hyundai Kona,Level 2,Long-Distance Traveler,Snow,Severe,21,1,0,1,21.097847217832147,3.468062457867462,37.26275518553577,62.0,66.19996585752617,78.69730898608768,197.84868477952736,-9.1,89,3.1,21.7,87,0.83,1,100.0,59.67,1
Station_309_Chicago,Station_309,Chicago,BMW i3,Level 1,Casual Driver,Snow,Moderate,22,1,0,0,58.7914423257815,2.4717227683053737,34.24176571321428,62.0,63.04816280361352,97.7190613489558,29.975992923414776,-10.2,81,3.4,28.4,54,0.53,0,77.86,40.96,1
Station_228_Houston,Station_228,Houston,Nissan Leaf,Level 1,Commuter,Partly Cloudy,Moderate,23,1,0,0,65.18392768549774,2.408337111546665,38.57770532755983,62.0,17.729717562967462,82.79136169634214,254.2166123575022,6.5,67,0.0,13.0,52,0.48,0,68.91,31.87,0
Station_10_San Francisco,Station_10,San Francisco,Hyundai Kona,DC Fast Charger,Commuter,Partly Cloudy,Moderate,0,1,1,0,72.54995630814713,0.3599172409276058,35.112702584459015,85.0,61.84883271010332,64.36786853814274,44.41734515331864,1.1,58,0.0,8.1,44,0.39,0,56.11,23.9,0
Station_469_Los Angeles,Station_469,Los Angeles,Chevy Bolt,Level 1,Casual Driver,Light Rain,Moderate,1,1,1,0,57.55690005797869,3.3415037801842224,13.036283136136436,100.0,55.28433248688425,93.58373877917836,249.41857849199,7.9,72,0.7,12.1,51,0.53,1,74.05,30.41,0
Station_212_San Francisco,Station_212,San Francisco,Nissan Leaf,Level 1,Commuter,Clear,Moderate,2,1,1,0,67.41433642306683,3.043865243332828,48.63021491124283,52.33224825582724,93.24635424330658,69.22633585132662,206.548213479252,7.1,83,0.0,19.0,51,0.44,0,72.48,29.9,0
Station_112_Houston,Station_112,Houston,Chevy Bolt,DC Fast Charger,Commuter,Partly Cloudy,Moderate,3,1,1,0,21.030519654584147,2.84441668585701,8.332992518212054,75.0,16.00498510621164,70.4098916045716,157.67642915027503,8.2,70,0.0,10.5,38,0.39,1,67.91,27.01,0
Station_8_Chicago,Station_8,Chicago,Tesla Model 3,Level 2,Commuter,Clear,Low,4,1,1,0,16.47214029543078,1.7717153171269555,22.11445681424676,62.0,90.69939969167524,91.81780236135606,141.28878854232272,-14.8,60,0.0,23.7,36,0.39,0,61.24,24.66,0
Station_292_Los Angeles,Station_292,Los Angeles,Nissan Leaf,Level 2,Commuter,Clear,Moderate,5,1,1,0,78.30687812670662,2.400157460171667,11.811002501678058,50.0,18.93648977863772,51.58666808369004,20.622474485480154,4.3,57,0.0,11.1,55,0.55,1,69.6,29.42,0
Station_477_New York,Station_477,New York,Hyundai Kona,DC Fast Charger,Commuter,Light Rain,Moderate,6,1,1,0,38.59965910016511,3.9114147215836215,31.47135995232412,85.0,52.90034739238265,72.17599402379142,116.30253762518768,9.1,72,2.6,8.5,56,0.6,0,78.32,32.32,1
Station_362_New York,Station_362,New York,Nissan Leaf,Level 1,Casual Driver,Clear,Moderate,7,1,1,1,26.566509231569366,1.0655562561532388,43.375916432063285,85.0,13.354201357160642,65.43262383674566,32.84066205433538,9.7,69,0.0,15.7,49,0.51,0,72.54,37.7,1
Station_460_San Francisco,Station_460,San Francisco,Nissan Leaf,DC Fast Charger,Commuter,Clear,Moderate,8,1,1,1,23.02231536206597,2.64563739765335,6.999032822023879,100.0,62.42090098406074,91.38325835262438,230.79684098303363,8.8,58,0.0,7.1,56,0.55,1,83.27,41.91,1
Station_253_Chicago,Station_253,Chicago,Nissan Leaf,DC Fast Charger,Commuter,Clear,Moderate,9,1,1,1,62.04960065177048,1.1777169888307482,31.374967924079545,85.0,88.13204445267742,58.35691808891281,205.229616253925,-8.4,59,0.0,15.2,53,0.58,1,73.93,38.59,1
Station_14_New York,Station_14,New York,Nissan Leaf,Level 2,Casual Driver,Clear,High,10,1,1,1,58.09105214274015,2.6494030406185662,7.069653277241604,85.0,42.03630469453958,99.21085072823868,39.4042422018901,10.1,69,0.0,18.9,62,0.6,1,84.82,43.06,1
Station_240_San Francisco,Station_240,San Francisco,Chevy Bolt,Level 1,Long-Distance Traveler,Clear,High,11,1,1,0,63.29716818793051,0.8335445839843811,30.686694797486908,75.0,37.26698194802374,70.74768658360593,152.25986699080715,13.9,67,0.0,7.5,77,0.79,0,65.99,30.69,0
Station_438_Houston,Station_438,Houston,Tesla Model 3,Level 2,Commuter,Light Rain,High,12,1,1,0,21.002230102472843,1.8634359746913327,26.2327228750375,39.297422534529126,32.27555920443467,58.86833854431998,216.6864603163302,9.2,100,0.9,19.0,69,0.74,2,70.08,31.12,0
Station_242_San Francisco,Station_242,San Francisco,BMW i3,Level 2,Long-Distance Traveler,Clear,High,13,1,1,0,36.3229254401527,2.005413957626917,19.413529706676293,62.0,22.320229882583984,89.40895162500289,254.269483754404,11.5,61,0.0,10.5,69,0.74,0,70.84,31.36,0
Station_469_San Francisco,Station_469,San Francisco,Nissan Leaf,DC Fast Charger,Long-Distance Traveler,Light Rain,High,14,1,1,0,65.45087828663634,3.919259958790604,47.4435191653886,129.52415942251062,17.565958896665308,99.9408172627621,117.8599335482961,10.7,77,2.4,15.0,66,0.61,0,80.86,34.24,1
Station_342_San Francisco,Station_342,San Francisco,Hyundai Kona,Level 2,Casual Driver,Partly Cloudy,Moderate,15,1,1,0,46.92333914698138,2.219335715828513,38.70199053243804,85.0,48.0560017004394,81.16068391004717,129.32515921274717,10.0,64,0.0,22.5,55,0.57,0,68.57,29.09,0
Station_149_Los Angeles,Station_149,Los Angeles,Nissan Leaf,Level 2,Long-Distance Traveler,Partly Cloudy,High,16,1,1,0,45.355066305111706,1.4642780697619835,25.603799331857445,62.0,86.24033241677763,85.20753539975907,191.27847464502588,11.7,49,0.0,14.2,68,0.7,0,67.36,30.14,0
Station_236_San Francisco,Station_236,San Francisco,Hyundai Kona,Level 2,Long-Distance Traveler,Clear,Moderate,17,1,1,1,44.72944867558798,1.3547156561578209,36.47363187753644,75.0,84.84170283715224,62.84957818789046,174.43146191095198,10.3,58,0.0,13.8,49,0.45,0,74.01,38.17,1
Station_306_San Francisco,Station_306,San Francisco,Chevy Bolt,Level 1,Long-Distance Traveler,Partly Cloudy,Moderate,18,1,1,1,57.859669994397166,3.1047758548325763,40.17499281083346,100.0,43.72609898965084,96.35537303727936,129.61277558790152,13.1,60,0.0,10.2,48,0.48,0,83.98,41.25,1
Station_478_Los Angeles,Station_478,Los Angeles,Hyundai Kona,Level 1,Casual Driver,Partly Cloudy,Severe,19,1,1,1,25.892596490424456,2.5747030476463624,23.43530217692562,85.0,36.57910927172929,44.08637268371391,75.87400701763998,5.6,64,0.0,17.4,79,0.75,1,88.83,46.22,1
Station_167_Los Angeles,Station_167,Los Angeles,BMW i3,Level 2,Commuter,Partly Cloudy,High,20,1,1,1,65.89861180142826,2.155199155869485,39.459358758943125,50.0,73.79002998161442,95.2886288860187,161.19607009381224,10.1,65,0.0,7.7,70,0.69,0,83.97,43.67,1
Station_20_Houston,Station_20,Houston,Tesla Model 3,DC Fast Charger,Casual Driver,Partly Cloudy,High,21,1,1,1,34.80201788379793,0.8520497980881836,16.59673017522612,75.0,64.52432585147629,57.798200960914784,152.25986699080715,5.3,83,0.0,9.5,63,0.71,1,74.64,39.91,1
Station_216_Chicago,Station_216,Chicago,Hyundai Kona,DC Fast Charger,Casual Driver,Clear,High,22,1,1,0,18.869451407961307,3.9854596060069554,44.01084818756358,3.8385180739985976,58.04787058173361,66.32789090836553,185.6466636485599,-8.8,57,0.0,18.0,65,0.69,1,80.87,34.13,1
Station_343_New York,Station_343,New York,Hyundai Kona,Level 2,Casual Driver,Partly Cloudy,Moderate,23,1,1,0,77.34671417127635,1.8165242448030536,7.85189464136765,78.84320420925265,63.6212275771028,82.11490616846856,152.25986699080715,4.8,66,0.0,17.6,58,0.53,2,67.03,28.93,0
Station_135_New York,Station_135,New York,Tesla Model 3,Level 1,Commuter,Partly Cloudy,Moderate,0,1,1,0,31.73110320047439,2.64898293412186,68.54260187297076,100.0,39.60719965721378,85.42662634465816,107.6823950190376,6.4,67,0.0,7.0,50,0.51,0,69.8,28.94,0
Station_393_San Francisco,Station_393,San Francisco,BMW i3,DC Fast Charger,Long-Distance Traveler,Clear,Moderate,1,1,1,0,41.27067550637497,3.4909127560735143,6.792363387650859,100.0,10.86844432855906,72.77003285819575,244.0317828752925,8.9,53,0.0,8.2,54,0.49,1,75.77,31.29,0
Station_129_Houston,Station_129,Houston,Nissan Leaf,DC Fast Charger,Commuter,Clear,Low,2,1,1,0,41.95057477332522,1.020998813824791,39.25700470430688,75.0,89.07810182357422,96.16384199258748,44.225821881158815,4.6,69,0.0,7.5,33,0.33,0,56.25,22.73,0
Station_410_San Francisco,Station_410,San Francisco,Hyundai Kona,Level 1,Long-Distance Traveler,Clear,Moderate,3,1,1,0,46.412062022825936,0.851404001814604,28.155322376505964,85.0,19.46391120325772,67.77212935880982,87.22398823104606,6.6,64,0.0,6.4,39,0.39,0,56.61,23.51,0
Station_422_New York,Station_422,New York,Tesla Model 3,Level 1,Commuter,Partly Cloudy,High,4,1,1,0,21.4095763682542,2.688747405717744,24.625701062345183,75.0,33.347001876837226,84.36688507744745,86.90488109479675,7.3,55,0.0,8.4,68,0.66,0,74.52,32.43,0
Station_294_Los Angeles,Station_294,Los Angeles,Chevy Bolt,DC Fast Charger,Casual Driver,Clear,Moderate,5,1,1,0,54.99600399457137,1.2462496848105056,23.09310458017072,100.0,57.08432709765952,88.92940041903762,11.215519610305956,5.8,62,0.0,5.8,55,0.58,2,62.83,27.26,0
Station_246_Chicago,Station_246,Chicago,Tesla Model 3,Level 2,Casual Driver,Clear,Low,6,1,1,0,7.739028453603041,2.1044905591572047,36.45383942466944,100.0,77.5878565014895,99.5840325558417,100.993065560466,-13.4,72,0.0,19.8,32,0.27,1,62.2,24.52,0
Station_189_Houston,Station_189,Houston,Chevy Bolt,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,Moderate,7,1,1,1,11.48343148800489,3.621537943128784,21.47990189129317,62.0,35.53501680990728,91.07521077036716,267.40126313418483,9.4,71,0.0,4.4,52,0.49,1,87.86,42.94,1
Station_44_Los Angeles,Station_44,Los Angeles,BMW i3,Level 1,Casual Driver,Clear,Moderate,8,1,1,1,39.469966222866766,2.399707257559314,21.76519335517244,75.0,43.73232054574708,18.83987638782527,73.21338218607342,10.6,55,0.0,10.0,50,0.57,0,80.33,40.31,1
Station_86_Chicago,Station_86,Chicago,Nissan Leaf,Level 1,Casual Driver,Snow,Moderate,9,1,1,1,27.61163115157696,2.1747180096332643,41.06408281007833,100.0,27.5521263709905,68.84943482879109,95.48346782769497,-4.6,76,7.7,19.7,42,0.43,1,85.06,46.94,1
Station_44_Houston,Station_44,Houston,Tesla Model 3,Level 1,Commuter,Light Rain,High,10,1,1,1,15.254170728009932,3.308464005125461,6.762530033811055,85.0,42.74181829169473,88.23131388421965,263.8277791210288,14.0,89,1.4,22.6,63,0.65,1,88.8,44.45,1
Station_330_Houston,Station_330,Houston,Hyundai Kona,Level 1,Long-Distance Traveler,Clear,High,11,1,1,0,45.06853330402873,1.7125795757007114,41.03311513860815,85.0,51.66193909108173,92.05776182737962,76.48391316423336,14.2,70,0.0,14.2,73,0.75,0,70.05,31.55,0
Station_375_New York,Station_375,New York,BMW i3,Level 2,Commuter,Clear,High,12,1,1,0,10.155212817693824,1.5201044618026391,41.18046160227635,100.0,28.835198378086417,76.29684375070215,156.08425441646537,11.5,58,0.0,12.4,71,0.68,1,68.43,30.81,0
Station_446_Los Angeles,Station_446,Los Angeles,Tesla Model 3,DC Fast Charger,Commuter,Light Rain,High,13,1,1,0,54.99770543084315,3.4786292848725786,34.58457236976521,75.0,42.69807426210118,60.69092056799536,2.90836929516522,11.6,88,4.7,4.5,70,0.69,0,79.73,34.31,1
Station_378_Houston,Station_378,Houston,Hyundai Kona,Level 1,Casual Driver,Clear,High,14,1,1,0,64.87047474097292,3.233908961731549,38.98816936527054,75.0,26.65071179350475,56.36477070018802,90.13480940146296,10.4,81,0.0,5.3,60,0.61,0,75.45,31.84,0
Station_390_Houston,Station_390,Houston,Tesla Model 3,Level 1,Commuter,Light Rain,High,15,1,1,0,25.13233553126914,1.899860256838659,16.20549350507357,50.0,25.684348116376185,94.52863671218913,127.43001739522587,13.4,98,4.0,12.2,62,0.59,0,68.56,29.86,0
Station_145_Chicago,Station_145,Chicago,Chevy Bolt,Level 1,Long-Distance Traveler,Partly Cloudy,High,16,1,1,0,14.462719261155256,3.400121467770743,44.04035430259583,100.0,14.151779294810476,64.60719261026487,55.74477858323473,-7.7,67,0.0,11.0,75,0.72,1,80.37,35.07,1
Station_51_New York,Station_51,New York,Tesla Model 3,DC Fast Charger,Casual Driver,Clear,Moderate,17,1,1,1,79.41814361458415,2.448882988088648,40.53974347421139,100.0,41.24381173795679,60.46037412094381,54.66136458981261,13.5,78,0.0,14.9,46,0.47,0,79.64,39.64,1
Station_242_San Francisco,Station_242,San Francisco,Tesla Model 3,Level 1,Long-Distance Traveler,Partly Cloudy,Moderate,18,1,1,1,44.41845305466813,2.3443707303892207,19.66302252368397,75.0,22.97712852618256,94.85638958345972,116.420531077901,11.2,67,0.0,10.9,40,0.4,0,77.59,38.33,1
Station_294_New York,Station_294,New York,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Clear,High,19,1,1,1,74.02042766018057,2.686048358029112,31.703436019536827,104.91720077254024,37.01027816622928,80.97290503288538,171.66196515906168,7.7,67,0.0,19.6,73,0.75,1,87.72,45.2,1
Station_408_San Francisco,Station_408,San Francisco,BMW i3,Level 2,Long-Distance Traveler,Clear,Moderate,20,1,1,1,36.50542214391232,2.2555252746725967,11.40879036693086,85.0,70.62591952243636,79.48964999225626,272.2977116361246,9.0,58,0.0,8.5,56,0.56,0,81.0,41.18,1
Station_51_Los Angeles,Station_51,Los Angeles,Tesla Model 3,Level 1,Long-Distance Traveler,Partly Cloudy,High,21,1,1,1,39.0670867855152,3.869592051198957,16.674739845440627,50.0,76.15030562077015,88.85898881746061,110.6957634034999,7.3,43,0.0,11.7,62,0.58,0,91.59,45.23,1
Station_266_Los Angeles,Station_266,Los Angeles,Hyundai Kona,Level 2,Commuter,Clear,Severe,22,1,1,0,63.79396886506549,0.780726977348041,25.33774294986998,50.0,35.17374581690467,92.8971265887208,208.1049927875725,5.5,59,0.0,11.0,78,0.71,0,66.0,30.8,0
Station_120_Houston,Station_120,Houston,Chevy Bolt,DC Fast Charger,Casual Driver,Partly Cloudy,Moderate,23,1,1,0,67.45124177150385,0.8496021129916236,45.01922284159334,85.0,36.06774243125904,61.52733401108259,277.48917187603246,8.7,77,0.0,14.4,45,0.44,0,58.1,24.64,0
Station_200_Los Angeles,Station_200,Los Angeles,Chevy Bolt,Level 2,Commuter,Partly Cloudy,Low,0,1,0,0,56.888515995947614,3.002854685668635,4.866182245217335,62.0,24.393135728855853,64.47087617102001,153.07364355191757,4.9,60,0.0,14.4,27,0.28,0,66.23,28.26,0
Station_405_Houston,Station_405,Houston,Tesla Model 3,Level 1,Casual Driver,Light Rain,Moderate,1,1,0,0,21.819378736342376,1.9892515706143985,25.603799331857445,75.0,77.2186383638102,96.7728077802988,199.5727451903281,8.5,84,0.5,23.3,42,0.39,0,64.02,29.21,0
Station_248_New York,Station_248,New York,BMW i3,Level 2,Commuter,Clear,Low,2,1,0,0,47.01289216755188,1.666889947193717,32.3517607544628,62.0,27.334576091679416,82.10819943528537,18.72980948047723,5.8,70,0.0,15.1,37,0.37,0,60.78,27.62,0
Station_70_Los Angeles,Station_70,Los Angeles,BMW i3,Level 2,Casual Driver,Partly Cloudy,Low,3,1,0,0,73.61974524719619,3.512410977008963,25.276272098020304,75.0,36.21438191699346,85.98415765413446,253.8460155808637,7.5,66,0.0,5.9,21,0.18,0,67.6,28.04,0
Station_341_New York,Station_341,New York,Hyundai Kona,Level 2,Long-Distance Traveler,Light Rain,Low,4,1,0,0,42.69140537961698,1.4921370266885217,35.50260396126264,85.0,44.34311602407615,55.36454732459735,152.25986699080715,6.2,87,6.4,13.8,34,0.4,0,59.03,26.73,0
Station_57_New York,Station_57,New York,Tesla Model 3,Level 2,Long-Distance Traveler,Clear,Low,5,1,0,0,41.943586371262185,2.5369563233262555,11.336239337835234,51.40198311559624,18.607075567989952,79.10217892402866,192.7822601884345,7.7,55,0.0,11.5,37,0.36,0,66.1,29.32,0
Station_382_Los Angeles,Station_382,Los Angeles,Chevy Bolt,Level 2,Commuter,Clear,Moderate,6,1,0,0,37.1629261473043,2.5098001501468183,16.71357046527665,50.0,43.85212940109913,85.03959004546304,177.96993909111302,8.2,70,0.0,13.1,41,0.4,0,66.92,30.02,0
Station_39_New York,Station_39,New York,BMW i3,DC Fast Charger,Commuter,Clear,Severe,7,1,0,1,34.66100210237426,3.1763189433023564,20.939420194012936,75.0,27.06295343591448,96.5732929286612,207.7363874429275,10.1,54,0.0,11.3,93,0.94,0,95.52,52.9,1
Station_472_Los Angeles,Station_472,Los Angeles,Tesla Model 3,DC Fast Charger,Long-Distance Traveler,Light Rain,Severe,8,1,0,1,42.69140537961698,1.815589987827488,24.30463262434528,99.53686936635634,61.02753439101815,94.5402686850617,33.45416754010873,8.7,80,5.8,5.9,85,0.87,0,85.77,48.9,1
Station_289_Los Angeles,Station_289,Los Angeles,BMW i3,Level 1,Commuter,Heavy Rain,Severe,9,1,0,1,8.891155819549416,2.8843947056540618,48.73579805836498,174.40966768940154,45.45218187639201,52.39898306058275,152.25986699080715,9.1,72,9.8,14.8,99,1.0,1,100.0,60.99,1
Station_443_Los Angeles,Station_443,Los Angeles,BMW i3,DC Fast Charger,Commuter,Light Rain,Severe,10,1,0,1,29.379323254386147,3.713389685661965,9.761640088024611,62.0,53.30640620365728,57.5164175290219,269.37707955527657,9.3,79,1.0,17.0,91,0.92,0,98.1,53.5,1
Station_18_San Francisco,Station_18,San Francisco,Chevy Bolt,DC Fast Charger,Casual Driver,Clear,Moderate,11,1,0,0,6.538370226754212,0.4764888584944907,25.603799331857445,85.0,67.80966999908321,60.7172780031837,91.92419965660582,12.6,54,0.0,11.7,58,0.54,0,59.65,29.57,0
Station_440_New York,Station_440,New York,Nissan Leaf,Level 1,Casual Driver,Clear,High,12,1,0,0,70.38996843882086,1.6374716334225594,25.603799331857445,50.0,112.49077610199396,70.28357264398718,188.31022611001245,11.9,62,0.0,14.5,71,0.69,0,69.08,34.02,0
Station_220_Chicago,Station_220,Chicago,Hyundai Kona,DC Fast Charger,Casual Driver,Clear,High,13,1,0,0,16.080974332847084,3.2688994137050384,36.72813141128639,62.0,12.688739217031737,82.08507354680322,208.89953672695228,-9.0,72,0.0,25.0,67,0.74,0,77.49,36.27,1
Station_313_Los Angeles,Station_313,Los Angeles,Hyundai Kona,Level 1,Commuter,Partly Cloudy,High,14,1,0,0,7.557567403210105,1.5006720163824252,43.23390652289862,75.0,17.754276035274597,99.07140402400482,22.22200644715266,12.2,53,0.0,7.4,64,0.56,0,66.62,32.46,0
Station_244_New York,Station_244,New York,Chevy Bolt,Level 1,Long-Distance Traveler,Clear,High,15,1,0,0,15.807797227472452,0.7272326804294439,7.184034011462772,54.37091028458795,74.0910966639012,67.42246670007289,53.311228992071456,10.4,58,0.0,8.1,63,0.57,0,61.98,30.86,0
Station_352_Houston,Station_352,Houston,BMW i3,DC Fast Charger,Long-Distance Traveler,Partly Cloudy,High,16,1,0,0,60.12372287224216,2.96901443494091,30.659343811920305,85.0,30.09851054515697,86.75793989597003,205.5531188351665,11.0,66,0.0,8.8,62,0.58,0,74.88,34.88,0
Station_460_Los Angeles,Station_460,Los Angeles,Tesla Model 3,Level 2,Long-Distance Traveler,Clear,Severe,17,1,0,1,67.93942571536539,1.2230618926040728,17.89966430419242,85.0,46.180880806019246,57.46766554454359,109.00880040885484,10.1,64,0.0,14.6,87,0.85,0,82.6,48.1,1
Station_304_Los Angeles,Station_304,Los Angeles,BMW i3,Level 1,Long-Distance Traveler,Partly Cloudy,Severe,18,1,0,1,70.04034616527528,2.9342655260543493,32.410287611863005,50.0,19.340322880931105,87.55060863775552,149.70578317047477,9.2,49,0.0,13.4,91,0.94,1,93.89,52.15,1
Station_298_Chicago,Station_298,Chicago,Chevy Bolt,Level 2,Casual Driver,Clear,Severe,19,1,0,1,68.55546011969274,0.6207460883241752,6.326355675537149,85.0,19.1958641680648,69.22304946268947,40.61263817128683,-9.7,64,0.0,17.8,80,0.87,0,77.74,45.78,1
Station_283_San Francisco,Station_283,San Francisco,Hyundai Kona,Level 1,Casual Driver,Light Rain,Severe,20,1,0,1,36.56579373074047,1.591615524315486,46.26542306507794,75.0,58.62796231923209,66.00498834158871,152.25986699080715,5.2,83,2.5,14.7,95,0.89,0,86.75,50.31,1
Station_74_San Francisco,Station_74,San Francisco,BMW i3,DC Fast Charger,Commuter,Partly Cloudy,Severe,21,1,0,1,20.45364201596675,0.9197906435013752,26.50464266178465,100.0,57.96078635375154,73.66118680530789,200.1795138076923,8.0,49,0.0,10.3,100,0.99,1,84.33,50.09,1
Station_110_Los Angeles,Station_110,Los Angeles,Hyundai Kona,Level 2,Long-Distance Traveler,Partly Cloudy,Moderate,22,1,0,0,9.716946683936513,2.368096932721828,43.55543394226943,100.0,17.34015102606766,75.07974999789877,100.95890850691092,8.5,66,0.0,18.2,59,0.59,0,70.48,33.14,0
Station_180_New York,Station_180,New York,Tesla Model 3,Level 1,Commuter,Clear,Moderate,23,1,0,0,61.68434321639767,0.6743009901303187,13.412801608882669,62.0,86.66804504011142,87.83956713726477,277.8175211737991,7.0,63,0.0,19.4,56,0.54,0,60.0,29.46,0
Station_426_Houston,Station_426,Houston,Hyundai Kona,DC Fast Charger,Long-Distance Traveler,Light Rain,Low,0,1,0,0,28.578878080059383,0.9772797884793448,18.89050926115035,62.0,25.487878220389383,91.46611949979288,268.4562979471927,4.2,88,0.6,21.0,22,0.23,0,53.27,23.57,0
Station_32_Houston,Station_32,Houston,Hyundai Kona,Level 2,Long-Distance Traveler,Clear,Low,1,1,0,0,21.13404477845307,3.8985181427387454,32.29204570108007,62.0,44.7142151570006,79.20117923596027,72.353761687005,9.8,69,0.0,15.2,30,0.27,0,71.77,30.37,0
Station_234_New York,Station_234,New York,Nissan Leaf,DC Fast Charger,Commuter,Partly Cloudy,Low,2,1,0,0,46.76604426109744,0.8976082931589286,1.4725491393748178,85.0,18.361941725144952,58.12952778906229,122.10471099931809,6.0,53,0.0,5.7,28,0.27,0,54.18,24.52,0
